id,binding_model_id,create_uid,write_uid,type,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter
351,490,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Send SMS Text Message""}",,2024-04-18 07:41:27.401392,2024-04-18 07:41:27.401392,,,80,,,"{
            'default_composition_mode': 'mass',
            'default_mass_keep_log': True,
            'default_res_ids': active_ids,
        }",sms.composer,new,form,kanban,,
352,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""To-dos""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No to-do found. Let's create one!\n            </p><p>\n                Keep your work organized by using memos and to-do lists.\n                Your to-do items are private by default, but you can choose to share them with others by adding them as assignees.\n            </p>\n        ""}",2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977,,,80,1734,"[('user_ids', 'in', [uid]), ('project_id', '=', False), ('parent_id', '=', False)]","{'search_default_open_tasks': 1, 'tree_view_ref': 'project_todo.project_task_view_todo_tree'}",project.task,current,"kanban,form,tree,activity",kanban,,
354,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Convert to Task""}",,2024-04-18 07:41:27.909977,2024-04-18 07:41:27.909977,,,80,,,{},project.task,new,form,kanban,,
355,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Student Migration""}",,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853,,,80,,[],{},student.migrate,new,form,kanban,,
356,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Activity Logs""}",,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853,,,80,1756,,{},op.activity,current,"tree,form,pivot,graph",kanban,,
357,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Activity Types""}",,2024-04-18 07:41:54.831853,2024-04-18 07:41:54.831853,,,80,1761,[],{},op.activity.type,current,"tree,form",kanban,,
358,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Barcode Nomenclatures""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Add a new barcode nomenclature\n              </p><p>\n                A barcode nomenclature defines how the point of sale identify and interprets barcodes\n              </p>\n            ""}",2024-04-18 07:46:32.244394,2024-04-18 07:46:32.244394,,,80,,,{},barcode.nomenclature,current,"tree,kanban,form",kanban,,
359,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Onboardings""}",,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835,,,80,,,{},onboarding.onboarding,current,"tree,form",kanban,,
360,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Onboarding Steps""}",,2024-04-18 07:46:34.007835,2024-04-18 07:46:34.007835,,,80,,,{},onboarding.onboarding.step,current,"tree,form",kanban,,
361,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Choose Labels Layout""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,{},product.label.layout,new,"tree,form",kanban,,
362,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Tags""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Define a new tag\n          </p><p>\n            Tags are used to search product for a given theme.\n          </p>\n        ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,{'create': True},product.tag,current,"tree,form",kanban,,
363,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product\n            </p>\n        ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,{},product.template,current,"kanban,tree,form",kanban,,
364,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Variants""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product variant\n              </p><p>\n                You must define a product for everything you sell or purchase,\n                whether it's a storable product, a consumable or a service.\n              </p>\n            ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,1796,,{},product.product,current,"tree,form,kanban,activity",kanban,,
365,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Variants""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product variant\n              </p><p>\n                You must define a product for everything you sell or purchase,\n                whether it's a storable product, a consumable or a service.\n                The product form contains information to simplify the sale process:\n                price, notes in the quotation, accounting data, procurement methods, etc.\n              </p>\n            ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,1796,,"{'search_default_product_tmpl_id': [active_id], 'default_product_tmpl_id': active_id, 'create': False}",product.product,current,"tree,form",kanban,,
366,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Variants""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product variant\n              </p><p>\n                You must define a product for everything you sell, whether it's a physical product,\n                a consumable or a service you offer to customers.\n                The product form contains information to simplify the sale process:\n                price, notes in the quotation, accounting data, procurement methods, etc.\n              </p>\n            ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,1798,,80,1796,,"{""search_default_filter_to_sell"":1}",product.product,current,"kanban,tree,form,activity",kanban,,
368,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attributes""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,{},product.attribute,current,"tree,form",kanban,,
369,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Product Categories""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,1815,,80,1816,,{},product.category,current,"tree,form",kanban,,
371,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Pricelists""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create a new pricelist\n            </p><p>\n            A price is a set of sales prices or rules to compute the price of sales order lines based on products, product categories, dates and ordered quantities.\n            This is the perfect tool to handle several pricings, seasonal discounts, etc.\n            </p><p>\n            You can assign pricelists to your customers or select one when creating a new sales quotation.\n            </p>\n        ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,1829,,"{""default_base"":'list_price'}",product.pricelist,current,"tree,kanban,form",kanban,,
372,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Price Rules""}",,2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,{},product.pricelist.item,current,"tree,form",kanban,,
373,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Vendor Pricelists""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No vendor pricelist found\n            </p><p>\n                Register the prices requested by your vendors for each product, based on the quantity and the period.\n            </p>\n        ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,,,80,,,"{'visible_product_tmpl_id': False, 'search_default_active_products': True}",product.supplierinfo,current,"tree,form,kanban",kanban,,
374,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new product\n            </p><p>\n                You must define a product for everything you sell or purchase,\n                whether it's a storable product, a consumable or a service.\n            </p>\n        ""}",2024-04-18 07:46:34.742613,2024-04-18 07:46:34.742613,1839,,80,1795,,"{""search_default_filter_to_sell"":1}",product.template,current,"kanban,tree,form",kanban,,
383,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Tags""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create CRM Tags\n            </p><p>\n            Use Tags to manage and track your Opportunities (product structure, sales type, ...)\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166,1859,,80,,,{},crm.tag,current,"tree,form",kanban,,
384,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Teams""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Define a new sales team\n            </p><p>\n                Use Sales Teams to organize your sales departments.\n                Each team will work with a separate pipeline.\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166,,,80,,,{'in_sales_app': True},crm.team,current,"kanban,form",kanban,,
385,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Teams""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Define a new sales team\n            </p><p>\n                Use Sales Teams to organize your sales departments.\n                Each team will work with a separate pipeline.\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166,,,80,,,{},crm.team,current,"kanban,form",kanban,,
386,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales Teams""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a Sales Team\n            </p><p>\n                Use Sales Teams to organize your sales departments and draw up reports.\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166,,,80,,,{},crm.team,current,"tree,form",kanban,,
387,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Team Members""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new salesman\n            </p><p>\n                Link salespersons to sales teams.\n            </p>\n        ""}",2024-04-18 07:46:37.983166,2024-04-18 07:46:37.983166,,,80,,,{},crm.team.member,current,"kanban,tree,form",kanban,,
389,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Events Mail Schedulers""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Nothing Scheduled yet!\n            </p><p>\n                Under this technical menu you will find all scheduled communication related to your events.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{'create': False},event.mail,current,"tree,form",kanban,,
390,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Attendees yet!\n            </p><p>\n                Wait until Attendees register to your Event or create their registrations manually.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,1891,"[('event_id', '=', active_id)]","{
            'default_event_id': active_id,
            'name_with_seats_availability': True,
            'search_default_taken': True,
        }",event.registration,current,"tree,kanban,form,calendar,graph",kanban,,
391,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Attendees yet!\n            </p><p>\n                Wait until Attendees register to your Event or create their registrations manually.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,"[('event_id', '=', active_id)]",{'default_event_id': active_id},event.registration,current,"kanban,tree,form,calendar,graph",kanban,,
392,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Attendees expected yet!\n            </p><p>\n                Wait until Attendees register to your Event or create their registrations manually.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{},event.registration,current,"kanban,tree,form,calendar,graph",kanban,,
393,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event registrations""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{},event.registration,current,"tree,kanban,form,calendar,graph",kanban,,
394,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Attendees""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Attendees yet!\n            </p><p>\n                From this dashboard you can report, analyze and detect trends regarding your event registrations.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,1890,"","{
                'search_default_filter_last_month_creation': 1,
                'search_default_taken': 1,
                'search_default_status': 2,
                'search_default_group_by_create_date_day': 3,
                'search_default_group_event': 1,
                'registration_view_hide_group_by_create_date_week': 1,
            }
        ",event.registration,current,"graph,pivot,kanban,tree,form",kanban,,
517,633,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Create invoices""}",,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609,,,80,,,{},sale.advance.payment.inv,new,form,kanban,,
395,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Registration statistics""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No Attendees yet!\n            </p><p>\n                From this dashboard you can report, analyze and detect trends regarding your event registrations.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,1891,"[('event_id', '=', active_id)]","{
                'default_event_id': active_id,
                'search_default_group_by_create_date_day': 1,
                'search_default_status': 2,
                'registration_view_hide_group_by_create_date_week': 1,
            }
        ",event.registration,current,"graph,pivot,kanban,tree,form",kanban,,
396,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event Templates""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create an Event Template\n            </p><p>\n                Event Templates combine configurations you use often and are\n                usually based on the types of events you organize (e.g. \""Workshop\"",\n                \""Roadshow\"", \""Online Webinar\"", etc).\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{},event.type,current,"tree,form",kanban,,
398,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Events""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n            Create an Event\n          </p><p>\n            Schedule and organize your events: handle registrations, send automated confirmation emails, sell tickets, etc.\n          </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,1901,,{},event.event,current,"kanban,calendar,tree,form,pivot,graph,activity",kanban,,
399,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event Stages""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create an Event Stage\n            </p><p>\n                Event stages are used to track the progress of an Event from its origin until its conclusion.\n            </p>\n        ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{},event.stage,current,"tree,form",kanban,,
408,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,"{'module' : 'event', 'bin_size': False}",res.config.settings,inline,form,kanban,,
409,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Event Tags Categories""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Create an Event Tag Category\n                </p><p>\n                    Use Event Tag Categories to classify and organize your event tags.\n                </p>\n            ""}",2024-04-18 07:46:39.43159,2024-04-18 07:46:39.43159,,,80,,,{},event.tag.category,current,"tree,form",kanban,,
411,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Providers""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a new payment provider\n            </p>\n        ""}",2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457,,,80,,,{},payment.provider,current,"kanban,tree,form",kanban,,
412,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Methods""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                No payment methods found for your payment providers.\n            </p>\n            <p>\n                <a type=\""action\"" class=\""text-primary\"" name=\""411\"">\n                    <i class=\""oi oi-arrow-right me-1\""></i> Configure a payment provider\n                </a>\n            </p>\n        ""}",2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457,,,80,,"[('is_primary', '=', True)]","{'active_test': False, 'search_default_available_pms': 1}",payment.method,current,"tree,kanban,form",kanban,,
413,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Transactions""}","{""en_US"": ""<p class=\""o_view_nocontent_neutral_face\"">\n                There are no transactions to show\n            </p>\n        ""}",2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457,,,80,,,{},payment.transaction,current,"tree,kanban,form",kanban,,
414,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Transactions Linked To Token""}",,2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457,,,80,,"[('token_id','=', active_id)]",{'create': False},payment.transaction,current,"tree,form",kanban,,
415,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payment Tokens""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                There is no token created yet.\n            </p>\n        ""}",2024-04-18 07:46:42.355457,2024-04-18 07:46:42.355457,,,80,,,{},payment.token,current,"tree,form",kanban,,
416,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Settings""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,,,80,,,"{'module': 'general_settings', 'bin_size': False}",res.config.settings,inline,form,kanban,,
424,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Payments""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1962,,80,,,{},account.payment,current,"tree,kanban,form,graph,activity",kanban,,
425,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Customer Payments""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                  Register a payment\n                </p><p>\n                  Payments are used to register liquidity movements. You can process those payments by your own means or by using installed facilities.\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1962,,80,,,"{
                'default_payment_type': 'inbound',
                'default_partner_type': 'customer',
                'search_default_inbound_filter': 1,
                'default_move_journal_types': ('bank', 'cash'),
                'display_account_trust': True,
            }",account.payment,current,"tree,kanban,form,graph,activity",kanban,,
426,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Vendor Payments""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                  Register a payment\n                </p><p>\n                  Payments are used to register liquidity movements. You can process those payments by your own means or by using installed facilities.\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1963,,80,,,"{
                'default_payment_type': 'outbound',
                'default_partner_type': 'supplier',
                'search_default_outbound_filter': 1,
                'default_move_journal_types': ('bank', 'cash'),
                'display_account_trust': True,
            }",account.payment,current,"tree,kanban,form,graph,activity",kanban,,
427,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Internal Transfers""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                  Register a payment\n                </p><p>\n                  Payments are used to register liquidity movements. You can process those payments by your own means or by using installed facilities.\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1963,,80,,[],"{'default_payment_type': 'outbound', 'search_default_transfers_filter': 1, 'display_account_trust': True}",account.payment,current,"tree,kanban,form,graph",kanban,,
430,581,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Send receipt by email""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,,,80,,,"{'mail_post_autofollow': True, 'default_composition_mode': 'comment', 'default_template_id': 19, 'default_email_layout_xmlid': 'mail.mail_notification_light'}",mail.compose.message,new,form,kanban,,
642,,1,1,ir.actions.act_window,action,form,"{""en_US"": ""Return Media""}",,2024-04-18 10:42:39.074562,2024-04-18 10:42:39.074562,2977,,80,,,{},return.media,new,form,kanban,,
431,581,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Send receipts by email""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,,,80,,,"{'mailing_document_based': True, 'mail_post_autofollow': True, 'default_composition_mode': 'mass_mail', 'default_template_id': 19, 'default_email_layout_xmlid': 'mail.mail_notification_light'}",mail.compose.message,new,form,kanban,,
432,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Transfer Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,,,80,,,{},account.automatic.entry.wizard,new,form,kanban,,
433,578,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Unreconcile""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1970,,80,,,{},account.unreconcile,new,form,kanban,,
434,577,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Reverse""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1971,,80,,,{},account.move.reversal,new,"tree,form",kanban,,
435,577,1,1,ir.actions.act_window,action,list,"{""en_US"": ""Resequence""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1972,,80,,,{},account.resequence.wizard,new,form,kanban,,
436,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,,,80,,,"{'search_default_account_id': [active_id], 'search_default_posted': 1}",account.move.line,current,"tree,form",kanban,,
439,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1978,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'general', 'search_default_group_by_move': 1, 'search_default_posted':1, 'create':0}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
440,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1978,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'general', 'search_default_posted':1, 'expand':'1'}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
441,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Sales""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1979,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'sales', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_sales':1, 'expand': 1}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
442,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Purchases""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1979,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'purchase', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_purchases':1, 'expand': 1}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
443,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Bank and Cash""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1980,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'bank', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_bank':1, 'search_default_cash':1, 'expand': 1}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
444,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Miscellaneous""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1981,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'general', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_misc_filter':1, 'expand': 1}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
445,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Partner Ledger""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1983,,80,1986,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'journal_type':'general', 'search_default_group_by_partner': 1, 'search_default_posted':1, 'search_default_trade_payable':1, 'search_default_trade_receivable':1, 'search_default_unreconciled':1}",account.move.line,current,"tree,pivot,graph",kanban,,
446,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1978,,80,,"[('display_type', 'not in', ('line_section', 'line_note'))]","{'search_default_partner_id': [active_id], 'default_partner_id': active_id, 'search_default_posted':1}",account.move.line,current,"tree,form",kanban,,
447,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Items""}",,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1978,,80,,"[('display_type', 'not in', ('line_section', 'line_note')), ('parent_state', '!=', 'cancel')]","{'journal_type':'general', 'search_default_posted':1}",account.move.line,current,"tree,pivot,graph,kanban",kanban,,
448,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Journal Entries""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a journal entry\n              </p><p>\n                A journal entry consists of several journal items, each of\n                which is either a debit or a credit transaction.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1989,,80,2000,,"{'default_move_type': 'entry', 'search_default_posted':1, 'view_no_maturity': True}",account.move,current,"tree,kanban,form,activity",kanban,,
449,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Invoices""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a customer invoice\n              </p><p>\n                Create invoices, register payments and keep track of the discussions with your customers.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1991,,80,2001,"[('move_type', '=', 'out_invoice')]",{'default_move_type': 'out_invoice'},account.move,current,"tree,kanban,form,activity",kanban,,
450,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Credit Notes""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a credit note\n              </p><p>\n                Note that the easiest way to create a credit note is to do it directly\n                from the customer invoice.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1992,,80,2001,"[('move_type', '=', 'out_refund')]","{'default_move_type': 'out_refund', 'display_account_trust': True}",account.move,current,"tree,kanban,form,activity",kanban,,
451,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Bills""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a vendor bill\n              </p><p>\n                Create invoices, register payments and keep track of the discussions with your vendors.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1994,,80,2001,"[('move_type', '=', 'in_invoice')]","{'default_move_type': 'in_invoice', 'display_account_trust': True}",account.move,current,"tree,kanban,form,activity",kanban,,
452,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Refunds""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                Create a vendor credit note\n              </p><p>\n                Note that the easiest way to create a vendor credit note is to do it directly from the vendor bill.\n              </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1995,,80,2001,"[('move_type', '=', 'in_refund')]",{'default_move_type': 'in_refund'},account.move,current,"tree,kanban,form,activity",kanban,,
473,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                  Create a new sellable product\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,2058,,80,,,{'search_default_filter_to_sell': 1},product.template,current,"kanban,tree,form,activity",kanban,,
453,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Customer Amounts to Settle""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Amounts to settle\n                </p><p>\n                    Cool, it looks like you don't have any customer credit notes to pay.\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1987,,80,1988,"[('parent_state', '=', 'posted'), ('date_maturity', '!=', False), ('amount_residual', '<', 0), ('account_id.reconcile', '=', True), ('journal_id.type', '=', 'sale')]",{},account.move.line,current,tree,kanban,,
454,,1,1,ir.actions.act_window,action,"list,form","{""en_US"": ""Amounts to Settle""}","{""en_US"": ""<p class=\""o_view_nocontent_smiling_face\"">\n                    Amounts to settle\n                </p><p>\n                    Cool, it looks like you don't have any vendor bills to pay.\n                </p>\n            ""}",2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483,1987,,80,1988,"[('parent_state', '=', 'posted'), ('date_maturity', '!=', False), ('amount_residual', '<', 0), ('account_id.reconcile', '=', True), ('journal_id.type', '=', 'purchase')]",{},account.move.line,current,tree,kanban,,
