id,model,module,create_uid,write_uid,name,definition,type,message,write_date,create_date
2136,665,559,1,1,res_partner_slide_channel_invite_r_slide_channel_invite_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2137,665,559,1,1,res_partner_slide_channel_invite_rel_res_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2138,665,261,1,1,slide_channel_invite_template_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2139,665,559,1,1,slide_channel_invite_channel_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2140,665,559,1,1,slide_channel_invite_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2141,665,559,1,1,slide_channel_invite_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
2142,545,64,1,1,event_registration_sale_order_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2143,545,64,1,1,event_registration_sale_order_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2144,549,64,1,1,event_type_ticket_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2145,550,64,1,1,event_event_ticket_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2146,634,64,1,1,sale_order_line_event_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2147,634,64,1,1,sale_order_line_event_ticket_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2148,669,64,1,1,registration_editor_sale_order_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2149,669,64,1,1,registration_editor_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2150,669,64,1,1,registration_editor_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2151,670,64,1,1,registration_editor_line_editor_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2152,670,64,1,1,registration_editor_line_sale_order_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2153,670,64,1,1,registration_editor_line_event_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2154,670,64,1,1,registration_editor_line_registration_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2155,670,64,1,1,registration_editor_line_event_ticket_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2156,670,64,1,1,registration_editor_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2157,670,64,1,1,registration_editor_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2158,671,64,1,1,event_event_configurator_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2159,671,64,1,1,event_event_configurator_event_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2160,671,64,1,1,event_event_configurator_event_ticket_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2161,671,64,1,1,event_event_configurator_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2162,671,64,1,1,event_event_configurator_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:31.08894,2024-04-18 07:47:31.08894
2163,386,101,1,1,hr_resume_line_channel_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:32.546203,2024-04-18 07:47:32.546203
2164,577,547,1,1,account_move_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2165,646,507,1,1,delivery_carrier_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2166,672,547,1,1,product_image_product_tmpl_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2167,672,547,1,1,product_image_product_variant_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2168,672,547,1,1,product_image_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2169,672,547,1,1,product_image_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2170,523,547,1,1,product_pricelist_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2171,515,547,1,1,product_product_ribbon_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2172,515,547,1,1,product_product_base_unit_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2173,514,547,1,1,product_public_category_product_product_public_category_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2174,673,547,1,1,product_public_category_product_templa_product_template_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2175,673,507,1,1,product_public_category_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2176,673,547,1,1,product_public_category_parent_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2177,673,547,1,1,product_public_category_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2178,673,547,1,1,product_public_category_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2179,674,547,1,1,product_ribbon_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2180,674,547,1,1,product_ribbon_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2181,526,507,1,1,product_tag_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2182,514,547,1,1,product_alternative_rel_src_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2183,514,547,1,1,product_alternative_rel_dest_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2184,514,547,1,1,product_accessory_rel_src_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2185,514,547,1,1,product_accessory_rel_dest_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2186,514,507,1,1,product_template_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2187,514,547,1,1,product_template_website_ribbon_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2188,514,547,1,1,product_template_base_unit_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2189,633,547,1,1,sale_order_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2190,634,547,1,1,sale_order_line_linked_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2191,408,547,1,1,website_salesperson_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2192,408,547,1,1,website_salesteam_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2193,408,547,1,1,website_cart_recovery_mail_template_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2194,676,547,1,1,website_sale_extra_field_website_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2195,676,547,1,1,website_sale_extra_field_field_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2196,676,547,1,1,website_sale_extra_field_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2197,676,547,1,1,website_sale_extra_field_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2198,677,547,1,1,website_base_unit_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2199,677,547,1,1,website_base_unit_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2200,422,547,1,1,website_track_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:35.565337,2024-04-18 07:47:35.565337
2201,656,561,1,1,slide_slide_check_survey_id,check(slide_category != 'certification' or survey_id is not null),u,"{""en_US"": ""A slide of type 'certification' requires a certification.""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
2202,656,561,1,1,slide_slide_check_certification_preview,check(slide_category != 'certification' or is_preview = false),u,"{""en_US"": ""A slide of type certification cannot be previewed.""}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
2203,656,561,1,1,slide_slide_survey_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
2204,468,561,1,1,survey_user_input_slide_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
2205,468,561,1,1,survey_user_input_slide_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:41.587274,2024-04-18 07:47:41.587274
2206,493,398,1,1,project_project_sale_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2207,490,398,1,1,project_task_sale_order_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2208,490,398,1,1,project_task_sale_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2209,491,398,1,1,project_milestone_sale_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2210,633,398,1,1,sale_order_project_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2211,634,398,1,1,sale_order_line_project_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2212,634,398,1,1,sale_order_line_task_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:42.969877,2024-04-18 07:47:42.969877
2213,678,191,1,1,l10n_in_port_code_code_uniq,unique(code),u,"{""en_US"": ""The Port Code must be unique!""}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2214,577,191,1,1,account_move_l10n_in_state_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2215,577,191,1,1,account_move_l10n_in_shipping_port_code_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2216,577,191,1,1,account_move_l10n_in_reseller_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2217,678,191,1,1,l10n_in_port_code_state_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2218,678,191,1,1,l10n_in_port_code_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2219,678,191,1,1,l10n_in_port_code_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:49.092537,2024-04-18 07:47:49.092537
2220,633,197,1,1,sale_order_l10n_in_reseller_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:47:51.834477,2024-04-18 07:47:51.834477
2221,679,33,1,1,base_automation_onchange_fields_rel_base_automation_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2222,679,33,1,1,base_automation_onchange_fields_rel_ir_model_fields_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2223,679,33,1,1,base_automation_ir_model_fields_rel_base_automation_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2224,679,33,1,1,base_automation_ir_model_fields_rel_ir_model_fields_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2225,679,33,1,1,base_automation_model_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2226,679,33,1,1,base_automation_trg_selection_field_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2227,679,33,1,1,base_automation_trg_date_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2228,679,33,1,1,base_automation_trg_date_calendar_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2229,679,33,1,1,base_automation_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2230,679,33,1,1,base_automation_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2231,24,33,1,1,ir_act_server_base_automation_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:49.854103,2024-04-18 07:56:49.854103
2232,680,440,1,1,grading_assignment_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2233,680,440,1,1,grading_assignment_subject_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2234,680,440,1,1,grading_assignment_assignment_type_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2235,680,440,1,1,grading_assignment_faculty_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2236,680,440,1,1,grading_assignment_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2237,680,440,1,1,grading_assignment_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2238,433,440,1,1,op_assignment_op_student_rel_op_assignment_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2239,681,440,1,1,op_assignment_op_student_rel_op_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2240,681,440,1,1,op_assignment_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2241,681,440,1,1,op_assignment_reviewer_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2242,681,440,1,1,op_assignment_grading_assignment_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2243,681,440,1,1,op_assignment_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2244,681,440,1,1,op_assignment_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2245,682,440,1,1,op_assignment_sub_line_assignment_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2246,682,440,1,1,op_assignment_sub_line_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2247,682,440,1,1,op_assignment_sub_line_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2248,682,440,1,1,op_assignment_sub_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2249,682,440,1,1,op_assignment_sub_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2250,683,440,1,1,grading_assignment_type_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2251,683,440,1,1,grading_assignment_type_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:56:51.447522,2024-04-18 07:56:51.447522
2252,684,447,1,1,op_fees_terms_line_fees_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2253,684,447,1,1,op_fees_terms_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2254,684,447,1,1,op_fees_terms_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2255,685,447,1,1,op_fees_terms_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2256,685,447,1,1,op_fees_terms_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2257,685,447,1,1,op_fees_terms_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2258,432,447,1,1,op_student_course_fees_term_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2259,686,447,1,1,op_fees_element_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2260,686,447,1,1,op_fees_element_fees_terms_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2261,686,447,1,1,op_fees_element_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2262,686,447,1,1,op_fees_element_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2263,429,447,1,1,op_course_fees_term_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2264,687,447,1,1,op_student_fees_details_fees_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2265,687,447,1,1,op_student_fees_details_invoice_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2266,687,447,1,1,op_student_fees_details_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2267,687,447,1,1,op_student_fees_details_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2268,687,447,1,1,op_student_fees_details_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2269,687,447,1,1,op_student_fees_details_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2270,687,447,1,1,op_student_fees_details_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2271,687,447,1,1,op_student_fees_details_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2272,687,447,1,1,op_student_fees_details_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2273,689,447,1,1,fees_detail_report_wizard_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2274,689,447,1,1,fees_detail_report_wizard_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2275,689,447,1,1,fees_detail_report_wizard_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2276,689,447,1,1,fees_detail_report_wizard_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:33.94017,2024-04-18 07:57:33.94017
2277,690,439,1,1,op_admission_unique_application_number,unique(application_number),u,"{""en_US"": ""Application Number must be unique per Application!""}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2278,690,439,1,1,op_admission_title_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2279,690,439,1,1,op_admission_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2280,690,439,1,1,op_admission_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2281,690,439,1,1,op_admission_state_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2282,690,439,1,1,op_admission_country_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2283,690,439,1,1,op_admission_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2284,690,439,1,1,op_admission_register_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2285,690,439,1,1,op_admission_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2286,690,439,1,1,op_admission_fees_term_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2287,690,439,1,1,op_admission_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2288,690,439,1,1,op_admission_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2289,690,439,1,1,op_admission_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2290,432,439,1,1,op_student_course_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2291,691,439,1,1,op_admission_register_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2292,691,439,1,1,op_admission_register_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2293,691,439,1,1,op_admission_register_academic_years_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2294,691,439,1,1,op_admission_register_academic_term_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2295,691,439,1,1,op_admission_register_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2296,691,439,1,1,op_admission_register_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2297,691,439,1,1,op_admission_register_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2298,693,439,1,1,admission_analysis_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2299,693,439,1,1,admission_analysis_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2300,693,439,1,1,admission_analysis_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:57:36.231095,2024-04-18 07:57:36.231095
2301,694,446,1,1,op_facility_unique_facility_code,unique(code),u,"{""en_US"": ""Code should be unique per facility!""}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2302,694,446,1,1,op_facility_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2303,694,446,1,1,op_facility_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2304,695,446,1,1,op_facility_line_facility_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2305,695,446,1,1,op_facility_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2306,695,446,1,1,op_facility_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:26.52607,2024-04-18 07:58:26.52607
2307,697,442,1,1,op_classroom_unique_classroom_code,unique(code),u,"{""en_US"": ""Code should be unique per classroom!""}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2308,696,442,1,1,op_asset_asset_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2309,696,442,1,1,op_asset_product_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2310,696,442,1,1,op_asset_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2311,696,442,1,1,op_asset_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2312,695,442,1,1,op_facility_line_classroom_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2313,697,442,1,1,op_classroom_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2314,697,442,1,1,op_classroom_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2315,697,442,1,1,op_classroom_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2316,697,442,1,1,op_classroom_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.113643,2024-04-18 07:58:28.113643
2317,698,450,1,1,op_session_res_users_rel_op_session_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
2318,698,450,1,1,op_session_res_users_rel_res_users_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
2319,698,450,1,1,op_session_timing_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
2320,698,450,1,1,op_session_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
2321,698,450,1,1,op_session_faculty_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
2322,698,450,1,1,op_session_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:58:28.826074,2024-04-18 07:58:28.826074
